coid,zdate
2013,2019-07-10
2013,2019-08-09
2013,2019-09-06
2013,2019-10-08
2013,2019-11-08
2013,2019-12-10
2013,2020-01-09
2013,2020-02-10
2013,2020-03-10
2013,2020-04-10
2012,2019-01-10
2012,2019-02-15
2012,2019-03-08
2012,2019-04-10
2012,2019-05-10
2012,2019-06-10
2012,2019-07-10
2012,2019-08-09
2012,2019-09-10
2012,2019-10-09
2012,2019-11-11
2012,2019-12-10
2012,2020-01-10
2012,2020-02-14
2012,2020-03-10
2012,2020-04-10
2010,2019-01-10
2010,2019-02-15
2010,2019-03-08
2010,2019-04-10
2010,2019-05-10
2010,2019-06-10
2010,2019-07-10
2010,2019-08-08
2010,2019-09-10
2010,2019-10-14
2010,2019-11-07
2010,2019-12-10
2010,2020-01-09
2010,2020-02-15
2010,2020-03-09
2010,2020-04-10
2009,2019-01-10
2009,2019-02-15
2009,2019-03-11
2009,2019-04-10
2009,2019-05-09
2009,2019-06-10
2009,2019-07-09
2009,2019-08-08
2009,2019-09-09
2009,2019-10-07
2009,2019-11-08
2009,2019-12-06
2009,2020-01-10
2009,2020-02-07
2009,2020-03-09
2009,2020-04-09
2008,2019-01-08
2008,2019-02-14
2008,2019-03-07
2008,2019-04-09
2008,2019-05-08
2008,2019-06-06
2008,2019-07-05
2008,2019-08-07
2008,2019-09-10
2008,2019-10-08
2008,2019-11-07
2008,2019-12-10
2008,2020-01-08
2008,2020-02-07
2008,2020-03-09
2008,2020-04-08
2007,2019-01-09
2007,2019-02-14
2007,2019-03-08
2007,2019-04-09
2007,2019-05-09
2007,2019-06-06
2007,2019-07-09
2007,2019-08-07
2007,2019-09-09
2007,2019-10-09
2007,2019-11-08
2007,2019-12-09
2007,2020-01-09
2007,2020-02-07
2007,2020-03-09
2007,2020-04-09
2006,2019-01-10
2006,2019-02-15
2006,2019-03-11
2006,2019-04-10
2006,2019-05-10
2006,2019-06-10
2006,2019-07-10
2006,2019-08-12
2006,2019-09-10
2006,2019-10-14
2006,2019-11-11
2006,2019-12-10
2006,2020-01-10
2006,2020-02-13
2006,2020-03-10
2006,2020-04-10
2002,2019-01-10
2002,2019-02-15
2002,2019-03-11
2002,2019-04-10
2002,2019-05-10
2002,2019-06-10
2002,2019-07-10
2002,2019-08-12
2002,2019-09-10
2002,2019-10-14
2002,2019-11-11
2002,2019-12-09
2002,2020-01-10
2002,2020-02-15
2002,2020-03-10
2002,2020-04-10
1909,2019-01-07
1909,2019-02-11
1909,2019-03-05
1909,2019-04-08
1909,2019-05-06
1909,2019-06-05
1909,2019-07-05
1909,2019-08-05
1909,2019-09-05
1909,2019-10-05
1909,2019-11-05
1909,2019-12-05
1909,2020-01-06
1909,2020-02-07
1909,2020-03-05
1909,2020-04-06
1907,2019-01-10
1907,2019-02-15
1907,2019-03-11
1907,2019-04-10
1907,2019-05-10
1907,2019-06-10
1907,2019-07-10
1907,2019-08-12
1907,2019-09-10
1907,2019-10-09
1907,2019-11-11
1907,2019-12-10
1907,2020-01-10
1907,2020-02-14
1907,2020-03-10
1907,2020-04-10
1906,2019-01-07
1906,2019-02-11
1906,2019-03-05
1906,2019-04-08
1906,2019-05-06
1906,2019-06-05
1906,2019-07-05
1906,2019-08-05
1906,2019-09-05
1906,2019-10-05
1906,2019-11-05
1906,2019-12-05
1906,2020-01-06
1906,2020-02-07
1906,2020-03-05
1906,2020-04-06
1905,2019-01-10
1905,2019-02-15
1905,2019-03-11
1905,2019-04-10
1905,2019-05-10
1905,2019-06-10
1905,2019-07-10
1905,2019-08-12
1905,2019-09-10
1905,2019-10-09
1905,2019-11-11
1905,2019-12-10
1905,2020-01-10
1905,2020-02-14
1905,2020-03-10
1905,2020-04-10
1904,2019-01-09
1904,2019-02-14
1904,2019-03-08
1904,2019-04-09
1904,2019-05-09
1904,2019-06-06
1904,2019-07-10
1904,2019-08-08
1904,2019-09-09
1904,2019-10-08
1904,2019-11-08
1904,2019-12-09
1904,2020-01-09
1904,2020-02-07
1904,2020-03-09
1904,2020-04-09
1903,2019-01-09
1903,2019-02-14
1903,2019-03-08
1903,2019-04-10
1903,2019-05-08
1903,2019-06-10
1903,2019-07-08
1903,2019-08-07
1903,2019-09-09
1903,2019-10-08
1903,2019-11-07
1903,2019-12-10
1903,2020-01-09
1903,2020-02-11
1903,2020-03-10
1903,2020-04-09
1902,2019-01-10
1902,2019-02-15
1902,2019-03-08
1902,2019-04-10
1902,2019-05-10
1902,2019-06-10
1902,2019-07-10
1902,2019-08-09
1902,2019-09-10
1902,2019-10-09
1902,2019-11-08
1902,2019-12-10
1902,2020-01-09
1902,2020-02-10
1902,2020-03-10
1902,2020-04-10
1817,2019-01-09
1817,2019-02-15
1817,2019-03-11
1817,2019-04-10
1817,2019-05-10
1817,2019-06-10
1817,2019-07-10
1817,2019-08-07
1817,2019-09-10
1817,2019-10-09
1817,2019-11-11
1817,2019-12-09
1817,2020-01-09
1817,2020-02-10
1817,2020-03-10
1817,2020-04-08
1810,2019-01-10
1810,2019-02-15
1810,2019-03-11
1810,2019-04-10
1810,2019-05-10
1810,2019-06-10
1810,2019-07-10
1810,2019-08-12
1810,2019-09-10
1810,2019-10-14
1810,2019-11-11
1810,2019-12-10
1810,2020-01-10
1810,2020-02-14
1810,2020-03-10
1810,2020-04-09
1809,2019-01-10
1809,2019-02-15
1809,2019-03-08
1809,2019-04-09
1809,2019-05-09
1809,2019-06-10
1809,2019-07-09
1809,2019-08-08
1809,2019-09-09
1809,2019-10-09
1809,2019-11-08
1809,2019-12-09
1809,2020-01-09
1809,2020-02-10
1809,2020-03-09
1809,2020-04-09
1808,2019-01-10
1808,2019-02-14
1808,2019-03-08
1808,2019-04-08
1808,2019-05-09
1808,2019-06-10
1808,2019-07-08
1808,2019-08-07
1808,2019-09-06
1808,2019-10-08
1808,2019-11-08
1808,2019-12-10
1808,2020-01-10
1808,2020-02-07
1808,2020-03-09
1808,2020-04-09
1806,2019-01-10
1806,2019-02-15
1806,2019-03-11
1806,2019-04-10
1806,2019-05-10
1806,2019-06-10
1806,2019-07-10
1806,2019-08-12
1806,2019-09-10
1806,2019-10-14
1806,2019-11-11
1806,2019-12-10
1806,2020-01-10
1806,2020-02-10
1806,2020-03-10
1806,2020-04-10
1805,2019-01-10
1805,2019-02-14
1805,2019-03-06
1805,2019-04-08
1805,2019-05-07
1805,2019-06-10
1805,2019-07-05
1805,2019-08-06
1805,2019-09-06
1805,2019-10-09
1805,2019-11-08
1805,2019-12-06
1805,2020-01-07
1805,2020-02-06
1805,2020-03-10
1805,2020-04-10
1802,2019-01-10
1802,2019-02-15
1802,2019-03-08
1802,2019-04-10
1802,2019-05-10
1802,2019-06-10
1802,2019-07-10
1802,2019-08-08
1802,2019-09-10
1802,2019-10-09
1802,2019-11-08
1802,2019-12-10
1802,2020-01-10
1802,2020-02-14
1802,2020-03-10
1802,2020-04-10
1795,2019-01-10
1795,2019-02-15
1795,2019-03-11
1795,2019-04-10
1795,2019-05-10
1795,2019-06-10
1795,2019-07-10
1795,2019-08-12
1795,2019-09-10
1795,2019-10-14
1795,2019-11-11
1795,2019-12-10
1795,2020-01-10
1795,2020-02-10
1795,2020-03-10
1795,2020-04-10
1789,2019-01-09
1789,2019-02-14
1789,2019-03-08
1789,2019-04-09
1789,2019-05-09
1789,2019-06-06
1789,2019-07-09
1789,2019-08-06
1789,2019-09-09
1789,2019-10-09
1789,2019-11-08
1789,2019-12-09
1789,2020-01-09
1789,2020-02-07
1789,2020-03-09
1789,2020-04-10
1786,2019-01-04
1786,2019-02-11
1786,2019-03-08
1786,2019-04-08
1786,2019-05-10
1786,2019-06-06
1786,2019-07-08
1786,2019-08-06
1786,2019-09-06
1786,2019-10-07
1786,2019-11-06
1786,2019-12-09
1786,2020-01-06
1786,2020-02-07
1786,2020-03-10
1786,2020-04-08
1783,2019-01-09
1783,2019-02-15
1783,2019-03-08
1783,2019-04-10
1783,2019-05-09
1783,2019-06-10
1783,2019-07-08
1783,2019-08-08
1783,2019-09-10
1783,2019-10-05
1783,2019-11-08
1783,2019-12-06
1783,2020-01-03
1783,2020-02-10
1783,2020-03-10
1783,2020-04-09
1776,2019-01-10
1776,2019-02-15
1776,2019-03-08
1776,2019-04-10
1776,2019-05-10
1776,2019-06-10
1776,2019-07-10
1776,2019-08-12
1776,2019-09-10
1776,2019-10-14
1776,2019-11-11
1776,2019-12-10
1776,2020-01-09
1776,2020-02-14
1776,2020-03-10
1776,2020-04-10
1773,2019-01-04
1773,2019-02-13
1773,2019-03-06
1773,2019-04-08
1773,2019-05-07
1773,2019-06-06
1773,2019-07-03
1773,2019-08-02
1773,2019-09-09
1773,2019-10-03
1773,2019-11-06
1773,2019-12-05
1773,2020-01-06
1773,2020-02-06
1773,2020-03-05
1773,2020-04-07
1762,2019-01-10
1762,2019-02-15
1762,2019-03-08
1762,2019-04-10
1762,2019-05-10
1762,2019-06-10
1762,2019-07-10
1762,2019-08-09
1762,2019-09-10
1762,2019-10-08
1762,2019-11-08
1762,2019-12-09
1762,2020-01-09
1762,2020-02-10
1762,2020-03-10
1762,2020-04-10
1760,2019-01-09
1760,2019-02-14
1760,2019-03-07
1760,2019-04-09
1760,2019-05-08
1760,2019-06-10
1760,2019-07-10
1760,2019-08-08
1760,2019-09-09
1760,2019-10-09
1760,2019-11-08
1760,2019-12-10
1760,2020-01-09
1760,2020-02-14
1760,2020-03-10
1760,2020-04-09
1737,2019-01-10
1737,2019-02-13
1737,2019-03-07
1737,2019-04-10
1737,2019-05-08
1737,2019-06-06
1737,2019-07-09
1737,2019-08-07
1737,2019-09-09
1737,2019-10-09
1737,2019-11-08
1737,2019-12-06
1737,2020-01-10
1737,2020-02-06
1737,2020-03-05
1737,2020-04-10
1736,2019-01-08
1736,2019-02-12
1736,2019-03-07
1736,2019-04-08
1736,2019-05-07
1736,2019-06-05
1736,2019-07-08
1736,2019-08-09
1736,2019-09-09
1736,2019-10-08
1736,2019-11-08
1736,2019-12-05
1736,2020-01-08
1736,2020-02-06
1736,2020-03-06
1736,2020-04-08
1735,2019-01-10
1735,2019-02-13
1735,2019-03-08
1735,2019-04-10
1735,2019-05-08
1735,2019-06-10
1735,2019-07-10
1735,2019-08-09
1735,2019-09-10
1735,2019-10-09
1735,2019-11-08
1735,2019-12-10
1735,2020-01-09
1735,2020-02-11
1735,2020-03-09
1735,2020-04-10
1734,2019-01-09
1734,2019-02-14
1734,2019-03-11
1734,2019-04-10
1734,2019-05-10
1734,2019-06-10
1734,2019-07-10
1734,2019-08-08
1734,2019-09-10
1734,2019-10-09
1734,2019-11-08
1734,2019-12-10
1734,2020-01-09
1734,2020-02-10
1734,2020-03-10
1734,2020-04-09
1733,2019-01-08
1733,2019-02-11
1733,2019-03-07
1733,2019-04-08
1733,2019-05-07
1733,2019-06-06
1733,2019-07-08
1733,2019-08-08
1733,2019-09-09
1733,2019-10-08
1733,2019-11-07
1733,2019-12-06
1733,2020-01-08
1733,2020-02-07
1733,2020-03-06
1733,2020-04-08
1732,2019-01-10
1732,2019-02-15
1732,2019-03-11
1732,2019-04-10
1732,2019-05-10
1732,2019-06-10
1732,2019-07-09
1732,2019-08-08
1732,2019-09-10
1732,2019-10-14
1732,2019-11-11
1732,2019-12-10
1732,2020-01-10
1732,2020-02-13
1732,2020-03-10
1732,2020-04-10
1731,2019-01-10
1731,2019-02-15
1731,2019-03-11
1731,2019-04-10
1731,2019-05-10
1731,2019-06-10
1731,2019-07-10
1731,2019-08-12
1731,2019-09-10
1731,2019-10-14
1731,2019-11-11
1731,2019-12-10
1731,2020-01-10
1731,2020-02-07
1731,2020-03-10
1731,2020-04-10
1730,2019-01-07
1730,2019-02-15
1730,2019-03-08
1730,2019-04-10
1730,2019-05-10
1730,2019-06-10
1730,2019-07-10
1730,2019-08-08
1730,2019-09-10
1730,2019-10-09
1730,2019-11-08
1730,2019-12-10
1730,2020-01-10
1730,2020-02-10
1730,2020-03-10
1730,2020-04-10
1727,2019-01-09
1727,2019-02-15
1727,2019-03-08
1727,2019-04-10
1727,2019-05-09
1727,2019-06-10
1727,2019-07-10
1727,2019-08-08
1727,2019-09-09
1727,2019-10-09
1727,2019-11-08
1727,2019-12-09
1727,2020-01-10
1727,2020-02-10
1727,2020-03-09
1727,2020-04-10
1726,2019-01-10
1726,2019-02-15
1726,2019-03-11
1726,2019-04-10
1726,2019-05-10
1726,2019-06-10
1726,2019-07-10
1726,2019-08-12
1726,2019-09-10
1726,2019-10-09
1726,2019-11-11
1726,2019-12-10
1726,2020-01-10
1726,2020-02-13
1726,2020-03-10
1726,2020-04-10
1725,2019-01-08
1725,2019-02-15
1725,2019-03-08
1725,2019-04-08
1725,2019-05-07
1725,2019-06-06
1725,2019-07-05
1725,2019-08-06
1725,2019-09-06
1725,2019-10-05
1725,2019-11-07
1725,2019-12-06
1725,2020-01-08
1725,2020-02-12
1725,2020-03-06
1725,2020-04-08
1724,2019-01-04
1724,2019-02-11
1724,2019-03-06
1724,2019-04-03
1724,2019-05-07
1724,2019-06-05
1724,2019-07-03
1724,2019-08-06
1724,2019-09-05
1724,2019-10-07
1724,2019-11-06
1724,2019-12-05
1724,2020-01-08
1724,2020-02-06
1724,2020-03-05
1724,2020-04-08
1723,2019-01-09
1723,2019-02-14
1723,2019-03-07
1723,2019-04-09
1723,2019-05-10
1723,2019-06-06
1723,2019-07-08
1723,2019-08-06
1723,2019-09-06
1723,2019-10-09
1723,2019-11-08
1723,2019-12-06
1723,2020-01-10
1723,2020-02-07
1723,2020-03-06
1723,2020-04-10
1722,2019-01-10
1722,2019-02-15
1722,2019-03-11
1722,2019-04-10
1722,2019-05-09
1722,2019-06-10
1722,2019-07-10
1722,2019-08-12
1722,2019-09-10
1722,2019-10-09
1722,2019-11-08
1722,2019-12-10
1722,2020-01-10
1722,2020-02-10
1722,2020-03-10
1722,2020-04-10
1721,2019-01-10
1721,2019-02-15
1721,2019-03-08
1721,2019-04-10
1721,2019-05-10
1721,2019-06-06
1721,2019-07-10
1721,2019-08-08
1721,2019-09-10
1721,2019-10-09
1721,2019-11-08
1721,2019-12-10
1721,2020-01-08
1721,2020-02-07
1721,2020-03-10
1721,2020-04-09
1720,2019-01-09
1720,2019-02-15
1720,2019-03-08
1720,2019-04-09
1720,2019-05-09
1720,2019-06-10
1720,2019-07-09
1720,2019-08-09
1720,2019-09-09
1720,2019-10-09
1720,2019-11-08
1720,2019-12-09
1720,2020-01-09
1720,2020-02-07
1720,2020-03-09
1720,2020-04-09
1718,2019-01-10
1718,2019-02-15
1718,2019-03-08
1718,2019-04-10
1718,2019-05-09
1718,2019-06-10
1718,2019-07-10
1718,2019-08-08
1718,2019-09-09
1718,2019-10-08
1718,2019-11-08
1718,2019-12-09
1718,2020-01-10
1718,2020-02-10
1718,2020-03-09
1718,2020-04-09
1717,2019-01-10
1717,2019-02-14
1717,2019-03-08
1717,2019-04-09
1717,2019-05-09
1717,2019-06-10
1717,2019-07-09
1717,2019-08-09
1717,2019-09-09
1717,2019-10-09
1717,2019-11-08
1717,2019-12-09
1717,2020-01-09
1717,2020-02-14
1717,2020-03-09
1717,2020-04-09
1714,2019-01-08
1714,2019-02-14
1714,2019-03-07
1714,2019-04-10
1714,2019-05-08
1714,2019-06-10
1714,2019-07-10
1714,2019-08-08
1714,2019-09-06
1714,2019-10-08
1714,2019-11-08
1714,2019-12-06
1714,2020-01-10
1714,2020-02-14
1714,2020-03-10
1714,2020-04-10
1713,2019-01-07
1713,2019-02-12
1713,2019-03-05
1713,2019-04-08
1713,2019-05-06
1713,2019-06-04
1713,2019-07-04
1713,2019-08-06
1713,2019-09-06
1713,2019-10-03
1713,2019-11-06
1713,2019-12-05
1713,2020-01-06
1713,2020-02-05
1713,2020-03-05
1713,2020-04-07
1712,2019-01-10
1712,2019-02-15
1712,2019-03-08
1712,2019-04-09
1712,2019-05-10
1712,2019-06-10
1712,2019-07-10
1712,2019-08-09
1712,2019-09-10
1712,2019-10-09
1712,2019-11-08
1712,2019-12-10
1712,2020-01-10
1712,2020-02-10
1712,2020-03-10
1712,2020-04-10
1711,2019-01-07
1711,2019-02-13
1711,2019-03-08
1711,2019-04-09
1711,2019-05-07
1711,2019-06-06
1711,2019-07-05
1711,2019-08-06
1711,2019-09-05
1711,2019-10-05
1711,2019-11-06
1711,2019-12-06
1711,2020-01-07
1711,2020-02-13
1711,2020-03-06
1711,2020-04-08
1710,2019-01-10
1710,2019-02-15
1710,2019-03-08
1710,2019-04-10
1710,2019-05-10
1710,2019-06-10
1710,2019-07-10
1710,2019-08-12
1710,2019-09-10
1710,2019-10-09
1710,2019-11-08
1710,2019-12-10
1710,2020-01-10
1710,2020-02-10
1710,2020-03-10
1710,2020-04-10
1709,2019-01-10
1709,2019-02-15
1709,2019-03-08
1709,2019-04-10
1709,2019-05-10
1709,2019-06-10
1709,2019-07-10
1709,2019-08-08
1709,2019-09-09
1709,2019-10-09
1709,2019-11-07
1709,2019-12-10
1709,2020-01-10
1709,2020-02-10
1709,2020-03-09
1709,2020-04-08
1708,2019-01-09
1708,2019-02-13
1708,2019-03-06
1708,2019-04-08
1708,2019-05-07
1708,2019-06-06
1708,2019-07-05
1708,2019-08-06
1708,2019-09-05
1708,2019-10-07
1708,2019-11-06
1708,2019-12-06
1708,2020-01-08
1708,2020-02-07
1708,2020-03-09
1708,2020-04-07
1707,2019-01-07
1707,2019-02-15
1707,2019-03-08
1707,2019-04-10
1707,2019-05-10
1707,2019-06-10
1707,2019-07-10
1707,2019-08-08
1707,2019-09-10
1707,2019-10-09
1707,2019-11-11
1707,2019-12-10
1707,2020-01-06
1707,2020-02-12
1707,2020-03-10
1707,2020-04-10
1702,2019-01-10
1702,2019-02-14
1702,2019-03-11
1702,2019-04-10
1702,2019-05-10
1702,2019-06-10
1702,2019-07-10
1702,2019-08-12
1702,2019-09-10
1702,2019-10-11
1702,2019-11-11
1702,2019-12-10
1702,2020-01-10
1702,2020-02-11
1702,2020-03-10
1702,2020-04-10
1701,2019-01-09
1701,2019-02-14
1701,2019-03-11
1701,2019-04-10
1701,2019-05-10
1701,2019-06-10
1701,2019-07-10
1701,2019-08-12
1701,2019-09-10
1701,2019-10-09
1701,2019-11-08
1701,2019-12-10
1701,2020-01-10
1701,2020-02-12
1701,2020-03-10
1701,2020-04-10
1618,2019-01-08
1618,2019-02-13
1618,2019-03-08
1618,2019-04-09
1618,2019-05-09
1618,2019-06-06
1618,2019-07-10
1618,2019-08-12
1618,2019-09-09
1618,2019-10-09
1618,2019-11-08
1618,2019-12-06
1618,2020-01-08
1618,2020-02-10
1618,2020-03-06
1618,2020-04-09
1617,2019-01-10
1617,2019-02-15
1617,2019-03-11
1617,2019-04-10
1617,2019-05-10
1617,2019-06-10
1617,2019-07-10
1617,2019-08-12
1617,2019-09-10
1617,2019-10-14
1617,2019-11-11
1617,2019-12-10
1617,2020-01-10
1617,2020-02-14
1617,2020-03-10
1617,2020-04-10
1616,2019-01-08
1616,2019-02-15
1616,2019-03-08
1616,2019-04-10
1616,2019-05-09
1616,2019-06-10
1616,2019-07-08
1616,2019-08-08
1616,2019-09-10
1616,2019-10-09
1616,2019-11-08
1616,2019-12-09
1616,2020-01-09
1616,2020-02-07
1616,2020-03-10
1616,2020-04-10
1615,2019-01-09
1615,2019-02-15
1615,2019-03-07
1615,2019-04-09
1615,2019-05-10
1615,2019-06-10
1615,2019-07-08
1615,2019-08-08
1615,2019-09-06
1615,2019-10-07
1615,2019-11-05
1615,2019-12-09
1615,2020-01-08
1615,2020-02-07
1615,2020-03-04
1615,2020-04-08
1614,2019-01-09
1614,2019-02-14
1614,2019-03-08
1614,2019-04-09
1614,2019-05-07
1614,2019-06-05
1614,2019-07-05
1614,2019-08-07
1614,2019-09-09
1614,2019-10-07
1614,2019-11-06
1614,2019-12-06
1614,2020-01-09
1614,2020-02-07
1614,2020-03-06
1614,2020-04-09
1612,2019-01-09
1612,2019-02-15
1612,2019-03-08
1612,2019-04-09
1612,2019-05-09
1612,2019-06-10
1612,2019-07-09
1612,2019-08-08
1612,2019-09-09
1612,2019-10-09
1612,2019-11-08
1612,2019-12-09
1612,2020-01-09
1612,2020-02-10
1612,2020-03-09
1612,2020-04-09
1611,2019-01-08
1611,2019-02-13
1611,2019-03-06
1611,2019-04-09
1611,2019-05-07
1611,2019-06-06
1611,2019-07-09
1611,2019-08-05
1611,2019-09-04
1611,2019-10-07
1611,2019-11-06
1611,2019-12-05
1611,2020-01-08
1611,2020-02-04
1611,2020-03-03
1611,2020-04-07
1609,2019-01-10
1609,2019-02-15
1609,2019-03-11
1609,2019-04-10
1609,2019-05-10
1609,2019-06-10
1609,2019-07-10
1609,2019-08-09
1609,2019-09-10
1609,2019-10-09
1609,2019-11-11
1609,2019-12-09
1609,2020-01-10
1609,2020-02-13
1609,2020-03-10
1609,2020-04-10
1608,2019-01-10
1608,2019-02-15
1608,2019-03-11
1608,2019-04-10
1608,2019-05-09
1608,2019-06-10
1608,2019-07-09
1608,2019-08-08
1608,2019-09-09
1608,2019-10-07
1608,2019-11-08
1608,2019-12-06
1608,2020-01-10
1608,2020-02-07
1608,2020-03-09
1608,2020-04-09
1605,2019-01-09
1605,2019-02-14
1605,2019-03-08
1605,2019-04-09
1605,2019-05-07
1605,2019-06-06
1605,2019-07-10
1605,2019-08-07
1605,2019-09-06
1605,2019-10-09
1605,2019-11-07
1605,2019-12-06
1605,2020-01-09
1605,2020-02-07
1605,2020-03-09
1605,2020-04-10
1604,2019-01-10
1604,2019-02-15
1604,2019-03-08
1604,2019-04-10
1604,2019-05-09
1604,2019-06-10
1604,2019-07-10
1604,2019-08-07
1604,2019-09-09
1604,2019-10-08
1604,2019-11-08
1604,2019-12-10
1604,2020-01-10
1604,2020-02-10
1604,2020-03-10
1604,2020-04-10
1603,2019-01-09
1603,2019-02-13
1603,2019-03-08
1603,2019-04-09
1603,2019-05-08
1603,2019-06-06
1603,2019-07-09
1603,2019-08-07
1603,2019-09-06
1603,2019-10-07
1603,2019-11-07
1603,2019-12-06
1603,2020-01-08
1603,2020-02-07
1603,2020-03-06
1603,2020-04-09
1598,2019-01-10
1598,2019-02-14
1598,2019-03-11
1598,2019-04-10
1598,2019-05-10
1598,2019-06-10
1598,2019-07-10
1598,2019-08-12
1598,2019-09-10
1598,2019-10-14
1598,2019-11-08
1598,2019-12-10
1598,2020-01-10
1598,2020-02-10
1598,2020-03-10
1598,2020-04-09
1587,2019-01-09
1587,2019-02-13
1587,2019-03-08
1587,2019-04-09
1587,2019-05-09
1587,2019-06-10
1587,2019-07-09
1587,2019-08-08
1587,2019-09-10
1587,2019-10-08
1587,2019-11-08
1587,2019-12-10
1587,2020-01-05
1587,2020-02-12
1587,2020-03-10
1587,2020-04-10
1583,2019-01-10
1583,2019-02-15
1583,2019-03-08
1583,2019-04-10
1583,2019-05-10
1583,2019-06-10
1583,2019-07-10
1583,2019-08-08
1583,2019-09-10
1583,2019-10-09
1583,2019-11-07
1583,2019-12-10
1583,2020-01-10
1583,2020-02-15
1583,2020-03-10
1583,2020-04-10
1582,2019-01-07
1582,2019-02-11
1582,2019-03-07
1582,2019-04-08
1582,2019-05-07
1582,2019-06-10
1582,2019-07-08
1582,2019-08-08
1582,2019-09-09
1582,2019-10-08
1582,2019-11-08
1582,2019-12-09
1582,2020-01-08
1582,2020-02-10
1582,2020-03-09
1582,2020-04-08
1568,2019-01-09
1568,2019-02-14
1568,2019-03-08
1568,2019-04-09
1568,2019-05-09
1568,2019-06-06
1568,2019-07-10
1568,2019-08-09
1568,2019-09-09
1568,2019-10-09
1568,2019-11-08
1568,2019-12-09
1568,2020-01-09
1568,2020-02-12
1568,2020-03-09
1568,2020-04-09
1560,2019-01-03
1560,2019-02-12
1560,2019-03-05
1560,2019-04-06
1560,2019-05-04
1560,2019-06-04
1560,2019-07-03
1560,2019-08-05
1560,2019-09-03
1560,2019-10-03
1560,2019-11-06
1560,2019-12-03
1560,2020-01-03
1560,2020-02-04
1560,2020-03-03
1560,2020-04-03
1558,2019-01-08
1558,2019-02-15
1558,2019-03-08
1558,2019-04-08
1558,2019-05-07
1558,2019-06-06
1558,2019-07-08
1558,2019-08-08
1558,2019-09-06
1558,2019-10-08
1558,2019-11-08
1558,2019-12-06
1558,2020-01-08
1558,2020-02-07
1558,2020-03-06
1558,2020-04-08
1541,2019-01-10
1541,2019-02-11
1541,2019-03-05
1541,2019-04-10
1541,2019-05-08
1541,2019-06-10
1541,2019-07-10
1541,2019-08-09
1541,2019-09-10
1541,2019-10-09
1541,2019-11-08
1541,2019-12-10
1541,2020-01-10
1541,2020-02-10
1541,2020-03-10
1541,2020-04-10
1540,2019-01-10
1540,2019-02-13
1540,2019-03-08
1540,2019-04-09
1540,2019-05-09
1540,2019-06-10
1540,2019-07-05
1540,2019-08-05
1540,2019-09-04
1540,2019-10-09
1540,2019-11-06
1540,2019-12-09
1540,2020-01-08
1540,2020-02-06
1540,2020-03-09
1540,2020-04-08
1539,2019-01-10
1539,2019-02-15
1539,2019-03-08
1539,2019-04-10
1539,2019-05-10
1539,2019-06-10
1539,2019-07-10
1539,2019-08-09
1539,2019-09-10
1539,2019-10-09
1539,2019-11-08
1539,2019-12-10
1539,2020-01-09
1539,2020-02-10
1539,2020-03-10
1539,2020-04-10
1538,2019-01-09
1538,2019-02-13
1538,2019-03-08
1538,2019-04-09
1538,2019-05-09
1538,2019-06-06
1538,2019-07-09
1538,2019-08-08
1538,2019-09-09
1538,2019-10-14
1538,2019-11-08
1538,2019-12-09
1538,2020-01-09
1538,2020-02-12
1538,2020-03-09
1538,2020-04-09
1537,2019-01-09
1537,2019-02-15
1537,2019-03-07
1537,2019-04-09
1537,2019-05-08
1537,2019-06-10
1537,2019-07-09
1537,2019-08-09
1537,2019-09-09
1537,2019-10-07
1537,2019-11-08
1537,2019-12-09
1537,2020-01-07
1537,2020-02-07
1537,2020-03-09
1537,2020-04-08
1536,2019-01-10
1536,2019-02-13
1536,2019-03-08
1536,2019-04-10
1536,2019-05-10
1536,2019-06-10
1536,2019-07-10
1536,2019-08-09
1536,2019-09-10
1536,2019-10-09
1536,2019-11-08
1536,2019-12-10
1536,2020-01-10
1536,2020-02-10
1536,2020-03-10
1536,2020-04-10
1535,2019-01-09
1535,2019-02-13
1535,2019-03-07
1535,2019-04-09
1535,2019-05-08
1535,2019-06-10
1535,2019-07-09
1535,2019-08-08
1535,2019-09-09
1535,2019-10-08
1535,2019-11-08
1535,2019-12-09
1535,2020-01-10
1535,2020-02-10
1535,2020-03-09
1535,2020-04-08
1533,2019-01-09
1533,2019-02-14
1533,2019-03-07
1533,2019-04-08
1533,2019-05-07
1533,2019-06-10
1533,2019-07-08
1533,2019-08-07
1533,2019-09-09
1533,2019-10-08
1533,2019-11-07
1533,2019-12-09
1533,2020-01-07
1533,2020-02-07
1533,2020-03-09
1533,2020-04-07
1532,2019-01-10
1532,2019-02-15
1532,2019-03-08
1532,2019-04-09
1532,2019-05-10
1532,2019-06-10
1532,2019-07-09
1532,2019-08-08
1532,2019-09-10
1532,2019-10-08
1532,2019-11-08
1532,2019-12-09
1532,2020-01-09
1532,2020-02-10
1532,2020-03-10
1532,2020-04-10
1531,2019-01-09
1531,2019-02-14
1531,2019-03-07
1531,2019-04-09
1531,2019-05-09
1531,2019-06-06
1531,2019-07-09
1531,2019-08-08
1531,2019-09-09
1531,2019-10-08
1531,2019-11-07
1531,2019-12-09
1531,2020-01-09
1531,2020-02-07
1531,2020-03-09
1531,2020-04-09
1530,2019-01-10
1530,2019-02-15
1530,2019-03-08
1530,2019-04-10
1530,2019-05-10
1530,2019-06-10
1530,2019-07-10
1530,2019-08-08
1530,2019-09-09
1530,2019-10-09
1530,2019-11-08
1530,2019-12-10
1530,2020-01-10
